key,translation,locale
mail.merchant.restore_password.text,"""Somebody has requested a new password for your Spryker Merchant Portal account. If it's not you, just ignore this email. If it's you, please follow the link bellow:""",en_US
mail.merchant.restore_password.label,Change Password,en_US
mail.newsletter.subscribed.subject,Welcome to Spryker newsletter,en_US
mail.newsletter.subscribed.text,We are thrilled you have signed up for our newletter. We will do our best to deliver you the most relevant and exciting news and updates.,en_US
mail.newsletter.subscribed.footer.text,Enjoy your shopping experience.,en_US
mail.newsletter.unsubscribed.subject,Sorry to see you go…,en_US
mail.newsletter.unsubscribed.text,"Your email address has been unsubscribed from Spryker Shop newsletter, but you can always manage your subscription in your customer profile.",en_US
mail.order.confirmation.subject,Thank you for your order at Spryker Shop,en_US
mail.order.confirmation.salutation,Hello,en_US
mail.order.confirmation.text_line_1,Thank you for shopping at Spryker Shop!,en_US
mail.order.confirmation.text_line_2,We are writing to let you know that we got your order. You will receive a shipping confirmation by e-mail from us as soon as the order has been sent.,en_US
mail.order.confirmation.text_line_3,"We hope you like your order. In case you change your mind, you can return within 14 days.",en_US
mail.order.confirmation.details,Details of your order,en_US
mail.order.confirmation.shipping_address,Delivery address,en_US
mail.order.confirmation.billing_address,Billing address,en_US
mail.order.confirmation.order_number,Order number,en_US
mail.order.confirmation.price_including_tax,Total price including taxes,en_US
mail.order.confirmation.date,Date of order,en_US
mail.order.confirmation.footer.text_line_1,Have a great day!,en_US
mail.order.confirmation.footer.text_line_2,Your Spryker Shop,en_US
mail.order.confirmation.shipment_details,Shipment details,en_US
mail.order.confirmation.shipment_number,Shipment number,en_US
mail.order.confirmation.shipping_method,Shipment method,en_US
mail.order.confirmation.delivery_date,Requested delivery date,en_US
mail.order.confirmation.products_in_shipment,Products by shipment,en_US
mail.order.confirmation.product_title,Product title,en_US
mail.order.confirmation.item_quantity,Item quantity,en_US
mail.order.confirmation.item_sku,Artikel SKU,en_US
mail.order.confirmation.item_price_including_tax,Total item price including taxes,en_US
mail.order.shipped.subject,Your order %orderReference% is on its way,en_US
mail.order.shipped.salutation,Hello,en_US
mail.order.shipped.text,Your order is already on its way.,en_US
mail.order.shipped.details,Details of your order,en_US
mail.order.shipped.order_number,Order number,en_US
mail.order.shipped.price_including_tax,Total price including taxes,en_US
mail.order.shipped.date,Date of order,en_US
mail.order.shipped.footer.text_line_1,Have a great day!,en_US
mail.order.shipped.footer.text_line_2,Your Spryker Shop,en_US
mail.order_invoice.subject,Invoice: %invoiceReference%,en_US
cart.item.remove.confirm,Are you sure that you want to remove this item?,en_US
cart.voucher.remove,Remove,en_US
cart.vouchers.clear-all,Clear all,en_US
cart.voucher.apply.failed,Your voucher code is invalid.,en_US
cart.voucher.apply.successful,Your voucher code has been applied,en_US
cart.voucher.apply.non_applicable,The voucher code is invalid,en_US
cart.code.apply.failed,Code could not be applied,en_US
cart_code_widget.error.too_many_requests,Too many voucher code attempts. Please try again later.,en_US
cart.code.enter-code,Enter voucher code,en_US
cart.item.bundle.description,Items in the bundle:,en_US
cart_widget.add_product.separate,Add as separate item,en_US
checkout.summary.item.bundle.description,Items in the bundle:,en_US
customer.order.bundled_items,Items in the bundle:,en_US
customer.order.options,Product options:,en_US
countries.iso.AT,Austria,en_US
cart.item.option.description,Product options:,en_US
cart.item.sku,SKU,en_US
cart.item.color,Color,en_US
checkout.summary.item.option.description,Product options:,en_US
invoice.order.address.billing,Billing address,en_US
invoice.order.address.shipping,Shipping address,en_US
invoice.header,Invoice,en_US
invoice.order.number,Order reference,en_US
invoice.customer.number,Customer reference,en_US
invoice.created.at,Invoice date,en_US
invoice.order.item.sku,SKU,en_US
invoice.order.item.product_name,PRODUCT NAME,en_US
invoice.order.item.quantity,QUANTITY,en_US
invoice.order.item.price,ITEM PRICE,en_US
invoice.order.item.price_total,ITEM TOTAL,en_US
invoice.order.grand_total,GRAND TOTAL,en_US
invoice.order.tax_amount,Incl. VAT,en_US
invoice.order.expenses.total,Shipping costs,en_US
invoice.company.address,Spryker Systems GmbH<br/>Julie-Wolfthorn-Straße 1<br />10115 Berlin / Germany,en_US
invoice.company.bank.information,Bank Name<br/>IBAN 1234 5678 9123 4567 89<br />BIC 12345678<br/>Handelsregister ABC123456<br />Steuernummer 12/345/6789,en_US
invoice.company.contact.information,+49 (0)30 2084983 50<br/>hello@spryker.com,en_US
DummyPaymentCreditCard,Credit Card,en_US
payment.dummy-payment.credit-card,Pay with the following credit card:,en_US
dummyPaymentCreditCard.card_type,Card Type,en_US
dummyPaymentCreditCard.card_number,Card Number,en_US
dummyPaymentCreditCard.name_on_card,Name on the Card,en_US
dummyPaymentCreditCard.card_expires,Expiry Date,en_US
dummyPaymentCreditCard.card_security_code,CVC,en_US
DummyPaymentInvoice,Invoice,en_US
dummyPaymentInvoice.invoice,Pay with invoice:,en_US
dummyPaymentInvoice.date_of_birth,Date of Birth,en_US
dummyPaymentInvoice.icon,invoice-logo,en_US
DummyMarketplacePaymentInvoice,Marketplace Invoice,en_US
dummyMarketplacePaymentInvoice.invoice,Pay with invoice:,en_US
checkout.payment.provider.DummyMarketplacePayment,Dummy Marketplace Payment,en_US
cart.item.item_price,Item price,en_US
cart.item.item_total,Item total,en_US
cart.shipping,Shipping,en_US
product_review.product_ratings,Product Ratings,en_US
product_review.product_reviews,Product Reviews,en_US
product_review.reviews,Reviews,en_US
product_review.on,on,en_US
product_review.summary.star,star,en_US
product_review.summary.stars,stars,en_US
product_review.summary.out_of,out of,en_US
product_review.summary.review,review,en_US
product_review.summary.reviews,reviews,en_US
product_review.summary.title,Ratings & Reviews,en_US
product_review.no_reviews,No review for this product yet,en_US
product_review.submit.add_a_review,Add a Review,en_US
product_review.submit.rating,Rating,en_US
product_review.submit.rating.none,No rating was selected,en_US
product_review.submit.summary,Summary,en_US
product_review.submit.description,Description,en_US
product_review.submit.nickname,Name,en_US
product_review.submit.success,Product review was successfully submitted.,en_US
product_review.error.no_customer,Please login to access this feature.,en_US
product_review.error.invalid_rating,Product rating should be selected.,en_US
cart.promotion.items,Promotional products,en_US
checkout.payment_method.invalid,Checkout payment is not valid,en_US
checkout.payment.provider.DummyPayment,Dummy Payment,en_US
checkout.order.duplicate,Order with given reference {{reference}} already exists,en_US
checkout.order.checkout.error.duplicate-order-processing,Cart with given uid %quote-uid% has already been processed,en_US
cms.preview.access_denied,You are not logged in or you do not have permission to access this page.,en_US
product-cart.validation.error.abstract-product-exists,"Product ""sku"" not found",en_US
product-cart.validation.error.concrete-product-exists,"Product ""sku"" not found",en_US
cart.item.option.pre.check.validation.error.exists,Product option of %name% is not available anymore.,en_US
product-cart.validation.error.product-option-value-price-exists,Product option price for product '%sku%' not found.,en_US
product-cart.validation.error.concrete-product-inactive,"Product ""sku"" is not active.",en_US
product-approval.message.not-approved,Product sku %sku% is not active.,en_US
product-cart.info.concrete-product-inactive.removed,Inactive item %sku% was removed from your shopping cart.,en_US
product-cart.info.restricted-product.removed,The Item %sku% was removed from the cart because it was deactivated.,en_US
reorder.info.restricted-product.removed,The Item %sku% could not be added to cart because it was deactivated.,en_US
product.filter.label,Product Labels,en_US
product.filter.price-default-chf-gross_mode,Price range,en_US
product.filter.price-default-chf-net_mode,Price range,en_US
product.filter.price-default-eur-net_mode,Price range,en_US
product.filter.price-default-eur-gross_mode,Price range,en_US
product.filter.price-default-usd-net_mode,Price range,en_US
product.filter.price-default-usd-gross_mode,Price range,en_US
price.mode.gross_mode,Gross prices,en_US
price.mode.net_mode,Net prices,en_US
price.mode.incl_vat,incl VAT,en_US
price.mode.excl_vat,excl VAT,en_US
price_product.error.price_not_found,Product price not found.,en_US
cart.pre.check.price.failed,Price in selected currency not found for product with sku '%sku%'. Please change the currency or remove product from order.,en_US
price.mode.switch.error,Can't switch price mode when there are items in the cart.,en_US
price-cart-connector.info.concrete-product-without-price.removed,Item %sku% without price was removed from your shopping cart.,en_US
cart.pre.check.shipment.failed,Can't apply these changes. The shipment method not found. Please select another shipment method.,en_US
catalog.view.mode.grid,Grid,en_US
catalog.view.mode.list,List,en_US
cart.quantity.adjusted,Requested item quantity was adjusted as far as selected quantity is not available.,en_US
catalog.sale,Sale,en_US
catalog.new,New,en_US
company.account.page-title,My Company,en_US
company.account.no-company-title,No Company,en_US
company.account.name,Company Name,en_US
company.account,Company Account,en_US
company.account.address.edit,Edit,en_US
company.account.address.delete,Delete,en_US
company.account.shipping_address,Default Shipping Address,en_US
company.account.billing_address,Default Billing Address,en_US
company.account.address.address1,Street,en_US
company.account.address.number,Number,en_US
company.account.address.address3,Addition to address,en_US
company.account.address.zip_code,Zip code,en_US
company.account.address.city,City,en_US
company.account.address.country,Country,en_US
company.account.address.phone,Telephone number,en_US
company.account.address,Addresses,en_US
company.account.edit_address_information,Edit Address Information,en_US
company.account.login.title,Access your account,en_US
company.account.login.email,Email,en_US
company.account.login.password,Password,en_US
company.account.registration.title,Create account,en_US
company.user.first_name,First Name,en_US
