key,translation,locale
dynamic_entity.validation.relation_not_found,Відношення `%relationName%` не знайдено. Перевірте запитану назву відношення та спробуйте знову.,uk_UA
dynamic_entity.validation.configuration_not_found,Не знайдено конфігурацію динамічної сутності для псевдоніма таблиці `%aliasName%`.,uk_UA
dynamic_entity.validation.filter_field_not_found,Не знайдено поле фільтра `%filterField%` для псевдоніма таблиці `%aliasName%`.,uk_UA
dynamic_entity.validation.invalid_url,URL-адреса недійсна. Поле `%errorPath%` `%fieldName%` повинно мати формат даних URL.,uk_UA
dynamic_entity.validation.method_not_allowed,Метод не дозволений для сутності `%aliasName%`.,uk_UA
validator.constraints.password.do_not_match,Паролі не збігаються,uk_UA
discount.successfully.applied,"Знижку ""display_name"" успішно застосовано",uk_UA
discount.quote_change.discount.not_available,Вибрані вами знижки для позицій із такими sku більше недоступні,uk_UA
discount.quote_change.discount.amount_changed,Вибрані вами знижки для позицій із такими sku змінилися,uk_UA
discount.quote_change.does_not_apply_for_currency,"Купон ""%code%"" вимкнено, оскільки він не діє для цієї валюти.",uk_UA
discount.voucher_code.usage_limit.reached,Досягнуто ліміт використання коду купона,uk_UA
product.unavailable,Товар '%sku%' наразі недоступний,uk_UA
product.access.denied,"На жаль, цей товар недоступний.",uk_UA
product_bundle.unavailable,Товар '%productSku%' у комплекті '%bundleSku%' наразі недоступний,uk_UA
product.attribute.slug,slug,uk_UA
product.attribute.variant_id,ID,uk_UA
product.attribute.sku,SKU,uk_UA
product.attribute.image_quality,Якість зображення,uk_UA
product.attribute.lens_system,Система об'єктива,uk_UA
product.attribute.focus,Фокус,uk_UA
product.attribute.shutter,Затвор,uk_UA
product.attribute.video,Відео,uk_UA
product.attribute.screen,Екран,uk_UA
product.attribute.processor,Процесор,uk_UA
product.attribute.memory,Пам'ять,uk_UA
product.attribute.display,Дисплей,uk_UA
product.attribute.storage,Накопичувач,uk_UA
product.attribute.color,Колір,uk_UA
product.attribute.design,Дизайн,uk_UA
product.attribute.graphics,Графіка,uk_UA
product.attribute.camera,Камера,uk_UA
product.attribute.gps,GPS,uk_UA
product.attribute.weight,Вага,uk_UA
product.attribute.waterproof,Водонепроникний,uk_UA
product.attribute.battery,Батарея,uk_UA
product.attribute.short_description,Короткий опис,uk_UA
product.attribute.long_description,Опис,uk_UA
product.attribute.manufacturer_name,Бренд,uk_UA
product.attribute.product_id,ID товару,uk_UA
product.attribute.image_big,Зображення велике,uk_UA
product.attribute.image_small,Зображення маленьке,uk_UA
product.attribute.license,Ліцензія,uk_UA
product.product_options,Опції товару,uk_UA
product.product_options_select,Виберіть опцію,uk_UA
product.attachments.downloads,Завантаження,uk_UA
product.attachments.name.col,Назва,uk_UA
product.attachments.download.col,Завантажити,uk_UA
product.sets,Набори товарів,uk_UA
product.sets.no-results,Немає результатів.,uk_UA
product.set.detail.add-all-to-cart,Додати все в кошик,uk_UA
product.set.detail.set-contents,Товари в цьому наборі,uk_UA
product.set.detail.no-products,У наборі немає товарів,uk_UA
product.view,Переглянути товар,uk_UA
product.color-selector,Доступні кольори,uk_UA
product.relation.similar-products,Схожі товари,uk_UA
newsletter.subscribe,Підписатися на розсилку,uk_UA
newsletter.form.subscribe,Підписатися,uk_UA
newsletter.form.subscribe.text,"Отримуйте новини про інновації в продуктах, зміни на ринку та стратегію цифрової комерції.",uk_UA
pagination.previous,Попередня,uk_UA
pagination.next,Далі,uk_UA
product.attribute.iso_en,ISO,uk_UA
product.attribute.waterproof_up_to,Водонепроникний до,uk_UA
product.attribute.width,Ширина,uk_UA
product.attribute.touchscreen,Сенсорний екран,uk_UA
product.attribute._none,Виберіть значення атрибута,uk_UA
product.variants,Варіанти товару,uk_UA
product.attribute.usb_version,Версія USB,uk_UA
product.attribute.thermal_design_power,Розрахункова теплова потужність,uk_UA
product.attribute.processor_boost_frequency,Розгін процесора,uk_UA
product.attribute.touch_technology,Технологія дотику,uk_UA
product.attribute.video_recording_modes,Режими відеозапису,uk_UA
product.attribute.voice_recording,Запис звуку,uk_UA
product.attribute.total_megapixels,Загальна кількість мегапікселів,uk_UA
product.attribute.white_balance,Баланс білого,uk_UA
product.attribute.themes,Теми,uk_UA
product.attribute.usb_port,Порт USB,uk_UA
product.detail.out_of_stock,Цей товар наразі недоступний.,uk_UA
product.groups,Групи товарів,uk_UA
cart.pre.check.availability.failed,Позиція %sku% доступна лише в кількості %stock%.,uk_UA
cart.pre.check.availability.failed.empty,Товар '%sku%' наразі недоступний.,uk_UA
cart.pre.check.availability.failed.lead.product,Товари в позиції 'sku' наразі недоступні.,uk_UA
mail.auth.restore_password.subject,Новий пароль до вашого акаунта Spryker Backoffice,uk_UA
mail.auth.restore_password.text,"""Хтось запросив новий пароль до вашого акаунта Spryker Backoffice. Якщо це не ви, просто проігноруйте цей лист. Якщо це ви, скористайтеся посиланням нижче:""",uk_UA
mail.auth.restore_password.label,Змінити пароль,uk_UA
mail.sender.name,Spryker No-Reply,uk_UA
mail.sender.email,noreply@demo-spryker.com,uk_UA
mail.auth.restore_password.subject,Новий пароль до вашого акаунта Spryker Backoffice,uk_UA
mail.auth.restore_password.text,"""Хтось запросив новий пароль до вашого акаунта Spryker Backoffice. Якщо це не ви, просто проігноруйте цей лист. Якщо це ви, скористайтеся посиланням нижче:""",uk_UA
mail.auth.restore_password.label,Змінити пароль,uk_UA
mail.company.status.subject,Статус вашої компанії змінився,uk_UA
mail.company.status.text,Статус вашої компанії змінився на: ,uk_UA
mail.company.status.approved,Затверджено ,uk_UA
mail.company.status.pending,Очікує на затвердження,uk_UA
mail.company.status.denied,Відмовлено,uk_UA
mail.customer.registration.subject,Дякуємо за реєстрацію в Spryker Shop!,uk_UA
mail.customer.registration.text,Дякуємо за реєстрацію в Spryker Shop!,uk_UA
mail.customer.restore_password.subject,Новий пароль до вашого акаунта Spryker Shop,uk_UA
